734, -1.109753 
735, -1.114387 
736, -1.118479 
737, -1.121620 
738, -1.123468 
739, -1.123794 
740, -1.122548 
741, -1.119914 
742, -1.116296 
743, -1.112225 
744, -1.108243 
745, -1.104817 
746, -1.102304 
747, -1.100953 
748, -1.100920 
749, -1.102285 
